time_bucket,bid_px_00_first,bid_px_00_last,ask_px_00_first,ask_px_00_last,OF1_b_sum,OF1_a_sum,OF2_b_sum,OF2_a_sum,OF3_b_sum,OF3_a_sum,OF4_b_sum,OF4_a_sum,OF5_b_sum,OF5_a_sum,OF6_b_sum,OF6_a_sum,OF7_b_sum,OF7_a_sum,mid_price_start,mid_price_end,return,OFI1,OFI2,OFI3,OFI4,OFI5,OFI6,OFI7,event_count,OFI1_normalized,OFI2_normalized,OFI3_normalized,OFI4_normalized,OFI5_normalized,OFI6_normalized,OFI7_normalized,symbol,OFI_integrated
2024-10-21 12:05:30,233.7,233.78,233.78,233.88,1920.0,861.0,2785.0,1102.0,4518.0,759.0,5146.0,1192.0,5633.0,2217.0,6183.0,1654.0,3799.0,804.0,233.74,233.82999999999998,0.0003850432104046675,1059.0,1683.0,3759.0,3954.0,3416.0,4529.0,2995.0,61,17.360655737704917,27.59016393442623,61.622950819672134,64.81967213114754,56.0,74.24590163934427,49.09836065573771,AAPL,0.3948421064182154
2024-10-21 12:05:45,233.78,233.7,233.88,233.88,1300.0,1466.0,1501.0,1624.0,1601.0,1508.0,1889.0,1160.0,1564.0,1681.0,1161.0,1825.0,944.0,1809.0,233.82999999999998,233.79,-0.00017106444853098868,-166.0,-123.0,93.0,729.0,-117.0,-664.0,-865.0,38,-4.368421052631579,-3.236842105263158,2.4473684210526314,19.18421052631579,-3.0789473684210527,-17.473684210526315,-22.763157894736842,AAPL,-0.34339457035959325
2024-10-21 12:06:00,233.7,233.7,233.8,233.8,1300.0,5.0,1201.0,1029.0,1136.0,458.0,1280.0,517.0,570.0,440.0,150.0,1262.0,245.0,1202.0,233.75,233.75,0.0,1295.0,172.0,678.0,763.0,130.0,-1112.0,-957.0,22,58.86363636363637,7.818181818181818,30.818181818181817,34.68181818181818,5.909090909090909,-50.54545454545455,-43.5,AAPL,-0.3110159534103159
2024-10-21 12:06:15,233.7,233.7,233.8,233.91,1300.0,600.0,1201.0,472.0,1106.0,442.0,1209.0,752.0,642.0,955.0,99.0,452.0,290.0,701.0,233.75,233.805,0.00023529411764711128,700.0,729.0,664.0,457.0,-313.0,-353.0,-411.0,18,38.888888888888886,40.5,36.888888888888886,25.38888888888889,-17.38888888888889,-19.61111111111111,-22.833333333333332,AAPL,-0.21996686321681816
2024-10-21 12:06:30,233.7,233.7,233.91,233.92,0.0,428.0,0.0,272.0,0.0,198.0,0.0,554.0,37.0,401.0,25.0,51.0,125.0,650.0,233.805,233.81,2.138534248619095e-05,-428.0,-272.0,-198.0,-554.0,-364.0,-26.0,-525.0,4,-107.0,-68.0,-49.5,-138.5,-91.0,-6.5,-131.25,AAPL,-1.247697042608205
2024-10-21 12:06:45,233.7,233.7,233.92,233.94,2800.0,1076.0,3702.0,744.0,4199.0,624.0,4165.0,1152.0,2413.0,956.0,1006.0,502.0,870.0,1301.0,233.81,233.82,4.276977032624529e-05,1724.0,2958.0,3575.0,3013.0,1457.0,504.0,-431.0,38,45.36842105263158,77.84210526315789,94.07894736842105,79.28947368421052,38.3421052631579,13.263157894736842,-11.342105263157896,AAPL,0.21656783907040766
2024-10-21 12:07:00,233.7,233.7,233.93,233.93,0.0,200.0,0.0,228.0,0.0,44.0,0.0,154.0,0.0,400.0,0.0,1.0,0.0,50.0,233.815,233.815,0.0,-200.0,-228.0,-44.0,-154.0,-400.0,-1.0,-50.0,3,-66.66666666666667,-76.0,-14.666666666666666,-51.333333333333336,-133.33333333333334,-0.3333333333333333,-16.666666666666668,AAPL,-0.8547193228003906
2024-10-21 12:07:15,233.7,233.71,233.94,233.94,200.0,400.0,1200.0,340.0,1.0,466.0,560.0,1306.0,1020.0,1356.0,35.0,503.0,140.0,1351.0,233.82,233.825,2.1383970575605815e-05,-200.0,860.0,-465.0,-746.0,-336.0,-468.0,-1211.0,10,-20.0,86.0,-46.5,-74.6,-33.6,-46.8,-121.1,AAPL,-0.8097675409402313
2024-10-21 12:07:30,233.71,233.71,233.93,233.93,1600.0,200.0,1402.0,200.0,54.0,99.0,1062.0,242.0,1030.0,708.0,50.0,801.0,250.0,52.0,233.82,233.82,0.0,1400.0,1202.0,-45.0,820.0,322.0,-751.0,198.0,7,200.0,171.71428571428572,-6.428571428571429,117.14285714285714,46.0,-107.28571428571429,28.285714285714285,AAPL,0.24203564137986505
2024-10-21 12:07:45,233.71,233.8,233.93,233.94,2000.0,150.0,9302.0,73.0,12577.0,198.0,6645.0,1566.0,4680.0,2241.0,3222.0,1655.0,1755.0,854.0,233.82,233.87,0.00021383970575672429,1850.0,9229.0,12379.0,5079.0,2439.0,1567.0,901.0,56,33.035714285714285,164.80357142857142,221.05357142857142,90.69642857142857,43.55357142857143,27.982142857142858,16.089285714285715,AAPL,0.597927149839955
2024-10-21 12:08:00,233.81,233.81,233.94,233.94,200.0,-56.0,29.0,0.0,1229.0,0.0,1201.0,0.0,506.0,0.0,515.0,0.0,25.0,0.0,233.875,233.875,0.0,256.0,29.0,1229.0,1201.0,506.0,515.0,25.0,6,42.666666666666664,4.833333333333333,204.83333333333334,200.16666666666666,84.33333333333333,85.83333333333333,4.166666666666667,AAPL,0.7563114025556145
2024-10-21 12:08:15,233.76,233.77,233.94,233.94,429.0,0.0,2830.0,0.0,2402.0,0.0,1012.0,0.0,1030.0,0.0,50.0,0.0,250.0,0.0,233.85,233.85500000000002,2.1381227282457616e-05,429.0,2830.0,2402.0,1012.0,1030.0,50.0,250.0,6,71.5,471.6666666666667,400.3333333333333,168.66666666666666,171.66666666666666,8.333333333333334,41.666666666666664,AAPL,1.6508906738260647
2024-10-21 12:08:30,233.77,233.77,233.94,234.0,2113.0,379.0,6443.0,692.0,11036.0,1056.0,9062.0,2270.0,9262.0,2422.0,7699.0,3112.0,3864.0,1661.0,233.85500000000002,233.885,0.00012828462081193592,1734.0,5751.0,9980.0,6792.0,6840.0,4587.0,2203.0,64,27.09375,89.859375,155.9375,106.125,106.875,71.671875,34.421875,AAPL,0.7305184973742002
2024-10-21 12:08:45,233.77,233.77,234.0,234.0,201.0,0.0,230.0,0.0,1230.0,0.0,1201.0,0.0,506.0,0.0,515.0,0.0,25.0,100.0,233.885,233.885,0.0,201.0,230.0,1230.0,1201.0,506.0,515.0,-75.0,3,67.0,76.66666666666667,410.0,400.3333333333333,168.66666666666666,171.66666666666666,-25.0,AAPL,1.7606567156581359
2024-10-21 12:09:00,233.76,233.9,234.0,234.0,670.0,0.0,4460.0,1229.0,4890.0,1257.0,3919.0,859.0,2052.0,154.0,1095.0,2000.0,410.0,2715.0,233.88,233.95,0.00029929878570200685,670.0,3231.0,3633.0,3060.0,1898.0,-905.0,-2305.0,25,26.8,129.24,145.32,122.4,75.92,-36.2,-92.2,AAPL,0.14996140798899424
2024-10-21 12:09:15,233.9,233.9,234.0,234.0,0.0,0.0,1079.0,200.0,4480.0,0.0,4831.0,0.0,2719.0,0.0,2051.0,0.0,590.0,0.0,233.95,233.95,0.0,0.0,879.0,4480.0,4831.0,2719.0,2051.0,590.0,14,0.0,62.785714285714285,320.0,345.07142857142856,194.21428571428572,146.5,42.142857142857146,AAPL,1.611694208280755
2024-10-21 12:09:30,233.9,233.97,234.0,234.0,3.0,0.0,221.0,630.0,211.0,461.0,226.0,52.0,1226.0,700.0,1201.0,1305.0,506.0,273.0,233.95,233.985,0.0001496046163711462,3.0,-409.0,-250.0,174.0,526.0,-104.0,233.0,10,0.3,-40.9,-25.0,17.4,52.6,-10.4,23.3,AAPL,-0.17946428771701417
2024-10-21 12:09:45,233.97,233.95,234.0,234.0,10.0,0.0,11.0,1030.0,400.0,428.0,56.0,451.0,2426.0,651.0,1202.0,755.0,1011.0,768.0,233.985,233.975,-4.2737782336543795e-05,10.0,-1019.0,-28.0,-395.0,1775.0,447.0,243.0,16,0.625,-63.6875,-1.75,-24.6875,110.9375,27.9375,15.1875,AAPL,-0.031716052635606305
2024-10-21 12:10:00,233.95,233.95,234.0,234.0,0.0,0.0,0.0,1627.0,1689.0,1284.0,4944.0,936.0,6030.0,1204.0,3225.0,2706.0,2566.0,2933.0,233.975,233.975,0.0,0.0,-1627.0,405.0,4008.0,4826.0,519.0,-367.0,30,0.0,-54.233333333333334,13.5,133.6,160.86666666666667,17.3,-12.233333333333333,AAPL,0.2425006999702043
2024-10-21 12:10:15,233.95,233.96,234.0,234.0,20.0,0.0,21.0,0.0,411.0,0.0,1029.0,0.0,1229.0,0.0,1201.0,0.0,506.0,0.0,233.975,233.98000000000002,2.136980446643122e-05,20.0,21.0,411.0,1029.0,1229.0,1201.0,506.0,8,2.5,2.625,51.375,128.625,153.625,150.125,63.25,AAPL,0.8672931174460188
2024-10-21 12:10:30,233.96,233.96,234.0,234.0,0.0,0.0,0.0,1200.0,228.0,428.0,2456.0,58.0,2402.0,180.0,1012.0,1900.0,1030.0,1515.0,233.98000000000002,233.98000000000002,0.0,0.0,-1200.0,-200.0,2398.0,2222.0,-888.0,-485.0,13,0.0,-92.3076923076923,-15.384615384615385,184.46153846153845,170.92307692307693,-68.3076923076923,-37.30769230769231,AAPL,-0.031867277623456224
2024-10-21 12:10:45,233.96,233.9,234.0,234.0,11.0,0.0,1683.0,200.0,6940.0,27.0,7205.0,-28.0,2531.0,600.0,3080.0,105.0,560.0,63.0,233.98000000000002,233.95,-0.000128216086845101,11.0,1483.0,6913.0,7233.0,1931.0,2975.0,497.0,19,0.5789473684210527,78.05263157894737,363.8421052631579,380.6842105263158,101.63157894736842,156.57894736842104,26.157894736842106,AAPL,1.529096639343845
2024-10-21 12:11:00,233.9,233.9,234.0,234.0,0.0,0.0,1452.0,0.0,4480.0,0.0,4830.0,0.0,2719.0,0.0,2051.0,0.0,845.0,0.0,233.95,233.95,0.0,0.0,1452.0,4480.0,4830.0,2719.0,2051.0,845.0,12,0.0,121.0,373.3333333333333,402.5,226.58333333333334,170.91666666666666,70.41666666666667,AAPL,2.0330162773773326
2024-10-21 12:11:15,233.9,233.9,234.0,234.0,0.0,0.0,1731.0,1027.0,10138.0,428.0,8407.0,601.0,3542.0,1335.0,3605.0,873.0,770.0,232.0,233.95,233.95,0.0,0.0,704.0,9710.0,7806.0,2207.0,2732.0,538.0,24,0.0,29.333333333333332,404.5833333333333,325.25,91.95833333333333,113.83333333333333,22.416666666666668,AAPL,1.2930785182874776
2024-10-21 12:11:30,233.9,233.9,234.0,234.0,-1.0,0.0,1458.0,0.0,2458.0,0.0,2402.0,0.0,1012.0,0.0,1030.0,0.0,220.0,0.0,233.95,233.95,0.0,-1.0,1458.0,2458.0,2402.0,1012.0,1030.0,220.0,8,-0.125,182.25,307.25,300.25,126.5,128.75,27.5,AAPL,1.4590659302537117
2024-10-21 12:11:45,233.9,233.9,234.0,234.0,0.0,0.0,1885.0,0.0,4913.0,0.0,4804.0,0.0,2024.0,0.0,2060.0,0.0,440.0,0.0,233.95,233.95,0.0,0.0,1885.0,4913.0,4804.0,2024.0,2060.0,440.0,12,0.0,157.08333333333334,409.4166666666667,400.3333333333333,168.66666666666666,171.66666666666666,36.666666666666664,AAPL,1.92165042309537
2024-10-21 12:12:00,233.9,233.9,233.97,234.0,0.0,174.0,656.0,354.0,2456.0,627.0,2402.0,428.0,1012.0,601.0,1030.0,705.0,220.0,168.0,233.935,233.95,6.41203753177777e-05,-174.0,302.0,1829.0,1974.0,411.0,325.0,52.0,8,-21.75,37.75,228.625,246.75,51.375,40.625,6.5,AAPL,0.6306666569099726
2024-10-21 12:12:15,233.9,233.9,234.0,234.0,0.0,0.0,1256.0,0.0,2456.0,0.0,2402.0,0.0,1012.0,0.0,1030.0,0.0,220.0,0.0,233.95,233.95,0.0,0.0,1256.0,2456.0,2402.0,1012.0,1030.0,220.0,6,0.0,209.33333333333334,409.3333333333333,400.3333333333333,168.66666666666666,171.66666666666666,36.666666666666664,AAPL,1.9885878819699838
2024-10-21 12:12:30,233.9,233.9,234.0,234.0,0.0,0.0,1060.0,827.0,4459.0,428.0,3603.0,601.0,1518.0,705.0,1545.0,168.0,330.0,64.0,233.95,233.95,0.0,0.0,233.0,4031.0,3002.0,813.0,1377.0,266.0,12,0.0,19.416666666666668,335.9166666666667,250.16666666666666,67.75,114.75,22.166666666666668,AAPL,1.038101729983761
2024-10-21 12:12:45,233.9,233.78,234.0,234.0,6864.0,524.0,19402.0,2508.0,20015.0,2900.0,11086.0,2715.0,9057.0,3165.0,2925.0,3181.0,2305.0,2411.0,233.95,233.89,-0.0002564650566360127,6340.0,16894.0,17115.0,8371.0,5892.0,-256.0,-106.0,71,89.29577464788733,237.94366197183098,241.05633802816902,117.90140845070422,82.98591549295774,-3.6056338028169015,-1.4929577464788732,AAPL,0.7844205078700678
2024-10-21 12:13:00,233.78,233.78,234.0,234.0,0.0,0.0,0.0,830.0,0.0,431.0,0.0,601.0,0.0,705.0,0.0,168.0,0.0,64.0,233.89,233.89,0.0,0.0,-830.0,-431.0,-601.0,-705.0,-168.0,-64.0,3,0.0,-276.6666666666667,-143.66666666666666,-200.33333333333334,-235.0,-56.0,-21.333333333333332,AAPL,-1.7802671690141114
2024-10-21 12:13:15,233.78,233.79,234.0,234.0,200.0,0.0,2453.0,1030.0,2402.0,401.0,1012.0,631.0,1030.0,706.0,220.0,768.0,230.0,169.0,233.89,233.89499999999998,2.137757065279189e-05,200.0,1423.0,2001.0,381.0,324.0,-548.0,61.0,11,18.181818181818183,129.36363636363637,181.9090909090909,34.63636363636363,29.454545454545453,-49.81818181818182,5.545454545454546,AAPL,0.14445425639065423
2024-10-21 12:13:30,233.79,233.77,234.0,234.0,5500.0,0.0,6232.0,1600.0,4825.0,1287.0,3072.0,1034.0,1470.0,2507.0,680.0,1683.0,730.0,463.0,233.89499999999998,233.885,-4.2754227324137695e-05,5500.0,4632.0,3538.0,2038.0,-1037.0,-1003.0,267.0,30,183.33333333333334,154.4,117.93333333333334,67.93333333333334,-34.56666666666667,-33.43333333333333,8.9,AAPL,0.26111239089562155
2024-10-21 12:13:45,233.77,233.76,234.0,234.13,1109.0,1673.0,6411.0,2029.0,5719.0,1110.0,6511.0,3787.0,6150.0,2989.0,5616.0,1336.0,4408.0,2362.0,233.885,233.945,0.0002565363319579905,-564.0,4382.0,4609.0,2724.0,3161.0,4280.0,2046.0,73,-7.726027397260274,60.02739726027397,63.136986301369866,37.31506849315068,43.3013698630137,58.63013698630137,28.027397260273972,AAPL,0.2515544312532495
2024-10-21 12:14:00,233.76,233.97,234.13,234.13,-22.0,0.0,1800.0,0.0,2401.0,-1.0,507.0,1.0,1020.0,600.0,120.0,105.0,215.0,63.0,233.945,234.05,0.0004488234414072867,-22.0,1800.0,2402.0,506.0,420.0,15.0,152.0,7,-3.142857142857143,257.14285714285717,343.14285714285717,72.28571428571429,60.0,2.142857142857143,21.714285714285715,AAPL,0.774845420241902
2024-10-21 12:14:15,233.97,233.97,234.13,234.13,0.0,0.0,2400.0,455.0,1230.0,857.0,1706.0,1906.0,516.0,978.0,615.0,295.0,125.0,2066.0,234.05,234.05,0.0,0.0,1945.0,373.0,-200.0,-462.0,320.0,-1941.0,14,0.0,138.92857142857142,26.642857142857142,-14.285714285714286,-33.0,22.857142857142858,-138.64285714285714,AAPL,-0.39418681195874855
2024-10-21 12:14:30,233.97,233.97,234.13,234.13,0.0,0.0,657.0,200.0,2657.0,1.0,2402.0,28.0,1012.0,600.0,1030.0,105.0,220.0,63.0,234.05,234.05,0.0,0.0,457.0,2656.0,2374.0,412.0,925.0,157.0,7,0.0,65.28571428571429,379.42857142857144,339.14285714285717,58.857142857142854,132.14285714285714,22.428571428571427,AAPL,1.3061714045094985
2024-10-21 12:14:45,233.97,233.97,234.13,234.13,0.0,0.0,428.0,400.0,1228.0,29.0,1201.0,600.0,506.0,105.0,515.0,63.0,110.0,1.0,234.05,234.05,0.0,0.0,28.0,1199.0,601.0,401.0,452.0,109.0,9,0.0,3.111111111111111,133.22222222222223,66.77777777777777,44.55555555555556,50.22222222222222,12.11111111111111,AAPL,0.2604261105754808
2024-10-21 12:15:00,233.97,233.97,234.13,234.13,0.0,2875.0,2256.0,4111.0,3857.0,3369.0,3509.0,4730.0,2232.0,5063.0,1655.0,2378.0,445.0,4658.0,234.05,234.05,0.0,-2875.0,-1855.0,488.0,-1221.0,-2831.0,-723.0,-4213.0,48,-59.895833333333336,-38.645833333333336,10.166666666666666,-25.4375,-58.979166666666664,-15.0625,-87.77083333333333,AAPL,-0.7722274992113972
2024-10-21 12:15:15,233.97,233.76,234.13,234.1,438.0,746.0,1351.0,2514.0,6771.0,2492.0,8862.0,3351.0,6132.0,3808.0,3588.0,2545.0,2085.0,1233.0,234.05,233.93,-0.0005127109591968049,-308.0,-1163.0,4279.0,5511.0,2324.0,1043.0,852.0,39,-7.897435897435898,-29.82051282051282,109.71794871794872,141.30769230769232,59.58974358974359,26.743589743589745,21.846153846153847,AAPL,0.27881346262991835
2024-10-21 12:15:30,233.76,233.74,234.1,234.12,2828.0,1822.0,3657.0,2263.0,595.0,1690.0,2062.0,3348.0,1150.0,3677.0,435.0,1442.0,370.0,4425.0,233.93,233.93,0.0,1006.0,1394.0,-1095.0,-1286.0,-2527.0,-1007.0,-4055.0,26,38.69230769230769,53.61538461538461,-42.11538461538461,-49.46153846153846,-97.1923076923077,-38.73076923076923,-155.96153846153845,AAPL,-0.93232361842968
2024-10-21 12:15:45,233.7,233.77,234.12,234.12,1600.0,0.0,1260.0,0.0,1706.0,0.0,516.0,30.0,615.0,628.0,125.0,705.0,225.0,168.0,233.91,233.945,0.00014963019964953084,1600.0,1260.0,1706.0,486.0,-13.0,-580.0,57.0,9,177.77777777777777,140.0,189.55555555555554,54.0,-1.4444444444444444,-64.44444444444444,6.333333333333333,AAPL,0.28627066597197764
2024-10-21 12:16:00,233.77,233.75,234.11,234.09,2258.0,2400.0,4888.0,858.0,2464.0,89.0,2024.0,1803.0,2060.0,2115.0,440.0,504.0,460.0,192.0,233.94,233.92000000000002,-8.549200649732303e-05,-142.0,4030.0,2375.0,221.0,-55.0,-64.0,268.0,24,-5.916666666666667,167.91666666666666,98.95833333333333,9.208333333333334,-2.2916666666666665,-2.6666666666666665,11.166666666666666,AAPL,0.09650626979818885
2024-10-21 12:16:15,233.7,233.74,234.09,234.08,1600.0,200.0,1230.0,0.0,31.0,0.0,506.0,0.0,515.0,0.0,110.0,0.0,115.0,0.0,233.89499999999998,233.91000000000003,6.413134098659512e-05,1400.0,1230.0,31.0,506.0,515.0,110.0,115.0,6,233.33333333333334,205.0,5.166666666666667,84.33333333333333,85.83333333333333,18.333333333333332,19.166666666666668,AAPL,0.6913449454098307
2024-10-21 12:16:30,233.74,233.74,234.08,233.9,1400.0,18.0,1427.0,300.0,85.0,531.0,1518.0,1058.0,1545.0,1137.0,330.0,970.0,345.0,1569.0,233.91000000000003,233.82,-0.0003847633705272857,1382.0,1127.0,-446.0,460.0,408.0,-640.0,-1224.0,14,98.71428571428571,80.5,-31.857142857142858,32.857142857142854,29.142857142857142,-45.714285714285715,-87.42857142857143,AAPL,-0.2858829635664908
2024-10-21 12:16:45,233.74,233.85,233.9,234.09,1541.0,929.0,1627.0,987.0,229.0,1887.0,1012.0,2134.0,1030.0,806.0,220.0,3001.0,230.0,4120.0,233.82,233.97,0.0006415191172697288,612.0,640.0,-1658.0,-1122.0,224.0,-2781.0,-3890.0,31,19.741935483870968,20.64516129032258,-53.483870967741936,-36.193548387096776,7.225806451612903,-89.70967741935483,-125.48387096774194,AAPL,-0.8352234311322907
2024-10-21 12:17:00,233.85,233.85,234.09,234.08,0.0,200.0,1081.0,0.0,3881.0,0.0,3630.0,27.0,1519.0,101.0,2050.0,700.0,340.0,705.0,233.97,233.965,-2.1370261144570968e-05,-200.0,1081.0,3881.0,3603.0,1418.0,1350.0,-365.0,16,-12.5,67.5625,242.5625,225.1875,88.625,84.375,-22.8125,AAPL,0.7959326663179616
2024-10-21 12:17:15,233.85,233.9,234.08,234.0,10.0,450.0,341.0,1628.0,827.0,1479.0,1254.0,981.0,2401.0,730.0,507.0,2202.0,1020.0,2915.0,233.965,233.95,-6.411215352730704e-05,-440.0,-1287.0,-652.0,273.0,1671.0,-1695.0,-1895.0,24,-18.333333333333332,-53.625,-27.166666666666668,11.375,69.625,-70.625,-78.95833333333333,AAPL,-0.5859286158897328
2024-10-21 12:17:30,233.9,233.9,234.0,234.0,0.0,0.0,0.0,1056.0,627.0,512.0,1227.0,1900.0,1201.0,1262.0,506.0,534.0,515.0,3501.0,233.95,233.95,0.0,0.0,-1056.0,115.0,-673.0,-61.0,-28.0,-2986.0,21,0.0,-50.285714285714285,5.476190476190476,-32.04761904761905,-2.9047619047619047,-1.3333333333333333,-142.1904761904762,AAPL,-0.69642551996472
2024-10-21 12:17:45,233.9,233.7,234.0,234.0,1995.0,682.0,3482.0,2120.0,2887.0,2266.0,3225.0,3604.0,2566.0,3185.0,955.0,2436.0,570.0,4557.0,233.95,233.85,-0.0004274417610600212,1313.0,1362.0,621.0,-379.0,-619.0,-1481.0,-3987.0,43,30.53488372093023,31.674418604651162,14.44186046511628,-8.813953488372093,-14.395348837209303,-34.44186046511628,-92.72093023255815,AAPL,-0.5100331399130069
2024-10-21 12:18:00,233.7,233.7,234.0,234.0,0.0,0.0,226.0,2316.0,27.0,2145.0,506.0,1604.0,515.0,404.0,110.0,2800.0,115.0,2820.0,233.85,233.85,0.0,0.0,-2090.0,-2118.0,-1098.0,111.0,-2690.0,-2705.0,19,0.0,-110.0,-111.47368421052632,-57.78947368421053,5.842105263157895,-141.57894736842104,-142.3684210526316,AAPL,-1.3084573911212558
2024-10-21 12:18:15,233.7,233.7,234.0,233.99,0.0,200.0,0.0,-150.0,0.0,-2.0,0.0,100.0,0.0,400.0,0.0,1.0,0.0,100.0,233.85,233.845,-2.1381227282457616e-05,-200.0,150.0,2.0,-100.0,-400.0,-1.0,-100.0,4,-50.0,37.5,0.5,-25.0,-100.0,-0.25,-25.0,AAPL,-0.5795871212903415
2024-10-21 12:18:30,233.7,233.7,233.98,233.98,1400.0,850.0,1688.0,77.0,2735.0,127.0,3071.0,500.0,965.0,401.0,670.0,101.0,630.0,700.0,233.83999999999997,233.83999999999997,0.0,550.0,1611.0,2608.0,2571.0,564.0,569.0,-70.0,18,30.555555555555557,89.5,144.88888888888889,142.83333333333334,31.333333333333332,31.61111111111111,-3.888888888888889,AAPL,0.4179836973728963
2024-10-21 12:18:45,233.7,233.7,233.97,233.97,1600.0,450.0,1630.0,277.0,460.0,385.0,2331.0,1500.0,2565.0,1203.0,450.0,303.0,560.0,2100.0,233.83499999999998,233.83499999999998,0.0,1150.0,1353.0,75.0,831.0,1362.0,147.0,-1540.0,28,41.07142857142857,48.32142857142857,2.6785714285714284,29.678571428571427,48.642857142857146,5.25,-55.0,AAPL,-0.10844977085713872
2024-10-21 12:19:00,233.7,233.7,233.97,233.96,2800.0,450.0,3485.0,77.0,1854.0,154.0,2582.0,630.0,855.0,901.0,555.0,502.0,505.0,801.0,233.83499999999998,233.82999999999998,-2.138259884099103e-05,2350.0,3408.0,1700.0,1952.0,-46.0,53.0,-296.0,25,94.0,136.32,68.0,78.08,-1.84,2.12,-11.84,AAPL,0.20017478641692252
2024-10-21 12:19:15,233.7,233.7,233.96,233.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,233.82999999999998,233.82999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AAPL,-0.25970622505669183
2024-10-21 12:19:30,233.7,233.7,234.0,234.0,1400.0,300.0,1430.0,477.0,34.0,257.0,507.0,1000.0,1020.0,802.0,120.0,202.0,215.0,1200.0,233.85,233.85,0.0,1100.0,953.0,-223.0,-493.0,218.0,-82.0,-985.0,19,57.89473684210526,50.1578947368421,-11.736842105263158,-25.94736842105263,11.473684210526315,-4.315789473684211,-51.8421052631579,AAPL,-0.28127260132207454
2024-10-21 12:19:45,233.7,233.73,234.0,234.0,400.0,0.0,1200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,233.85,233.865,6.414368184737285e-05,400.0,1200.0,0.0,0.0,0.0,0.0,0.0,4,100.0,300.0,0.0,0.0,0.0,0.0,0.0,AAPL,0.2469492820766164
2024-10-21 12:20:00,233.7,233.72,234.0,234.0,1600.0,0.0,1230.0,200.0,31.0,27.0,506.0,130.0,515.0,500.0,110.0,401.0,115.0,101.0,233.85,233.86,4.276245456491523e-05,1600.0,1030.0,4.0,376.0,15.0,-291.0,14.0,8,200.0,128.75,0.5,47.0,1.875,-36.375,1.75,AAPL,0.12837833808164037
2024-10-21 12:20:15,233.72,233.8,234.0,234.0,1405.0,0.0,1630.0,227.0,431.0,127.0,536.0,500.0,516.0,401.0,615.0,101.0,125.0,600.0,233.86,233.9,0.00017104250406219101,1405.0,1403.0,304.0,36.0,115.0,514.0,-475.0,7,200.71428571428572,200.42857142857142,43.42857142857143,5.142857142857143,16.428571428571427,73.42857142857143,-67.85714285714286,AAPL,0.3789559203266431
2024-10-21 12:20:30,233.8,233.8,234.0,233.97,0.0,850.0,0.0,527.0,0.0,254.0,0.0,1000.0,0.0,802.0,0.0,202.0,0.0,1200.0,233.9,233.885,-6.412997007276822e-05,-850.0,-527.0,-254.0,-1000.0,-802.0,-202.0,-1200.0,8,-106.25,-65.875,-31.75,-125.0,-100.25,-25.25,-150.0,AAPL,-1.3151917621438802
2024-10-21 12:20:45,233.86,233.86,233.97,234.0,750.0,600.0,5.0,1261.0,1826.0,868.0,1626.0,3400.0,1231.0,2407.0,507.0,706.0,1020.0,4100.0,233.91500000000002,233.93,6.41258576832282e-05,150.0,-1256.0,958.0,-1774.0,-1176.0,-199.0,-3080.0,29,5.172413793103448,-43.310344827586206,33.03448275862069,-61.172413793103445,-40.55172413793103,-6.862068965517241,-106.20689655172414,AAPL,-0.7029364882263637
2024-10-21 12:21:00,233.86,233.86,234.0,234.0,0.0,0.0,0.0,526.0,2026.0,681.0,2430.0,1001.0,91.0,902.0,1043.0,702.0,1536.0,1305.0,233.93,233.93,0.0,0.0,-526.0,1345.0,1429.0,-811.0,341.0,231.0,20,0.0,-26.3,67.25,71.45,-40.55,17.05,11.55,AAPL,-0.12345094237575532
2024-10-21 12:21:15,233.86,233.86,234.0,234.0,0.0,0.0,0.0,626.0,4600.0,126.0,2430.0,500.0,566.0,401.0,1527.0,101.0,1140.0,600.0,233.93,233.93,0.0,0.0,-626.0,4474.0,1930.0,165.0,1426.0,540.0,22,0.0,-28.454545454545453,203.36363636363637,87.72727272727273,7.5,64.81818181818181,24.545454545454547,AAPL,0.3237744565901995
2024-10-21 12:21:30,233.86,233.86,234.0,234.0,0.0,0.0,0.0,626.0,0.0,126.0,0.0,500.0,0.0,401.0,0.0,101.0,0.0,600.0,233.93,233.93,0.0,0.0,-626.0,-126.0,-500.0,-401.0,-101.0,-600.0,3,0.0,-208.66666666666666,-42.0,-166.66666666666666,-133.66666666666666,-33.666666666666664,-200.0,AAPL,-1.649184047244033
2024-10-21 12:21:45,233.86,233.86,234.0,234.0,0.0,0.0,0.0,426.0,1426.0,400.0,1252.0,900.0,2402.0,402.0,1012.0,201.0,1030.0,1100.0,233.93,233.93,0.0,0.0,-426.0,1026.0,352.0,2000.0,811.0,-70.0,18,0.0,-23.666666666666668,57.0,19.555555555555557,111.11111111111111,45.05555555555556,-3.888888888888889,AAPL,0.15717814783420206
